FishID,cohort,pattern
MLL-2N7F-1212,1212,3
MLL-2O3W-1212,1212,3
MLL-2R5O-1212,1212,2
MLL-2W3V-1212,1212,27
MLL-2W6V-1212,1212,99
MLL-2Y3W-1212,1212,17
MLL-3B6F-1212,1212,99
MLL-3F5B-1212,1212,17
MLL-3F7O-1212,1212,2
MLL-3K8F-1212,1212,5
MLL-3P5V-1212,1212,23
MLL-3W6R-1212,1212,99
MLL-4B5V-1212,1212,18
MLL-4K6Y-1212,1212,5
MLL-4Y5G-1212,1212,26
MLL-4Y6G-1212,1212,8
MLL-5F7F-1212,1212,11
MLL-5G7B-1212,1212,18
MLL-5G8Y-1212,1212,5
MLL-5P6F-1212,1212,99
MLL-5V6V-1212,1212,2
MLL-5V7B-1212,1212,24
MLL-5V7G-1212,1212,7
MLL-5Y7G-1212,1212,2
MLL-6B7K-1212,1212,99
MLL-6K7Y-1212,1212,7
MLL-6K8O-1212,1212,1
MLL-6O7V-1212,1212,17
MLL-6O8V-1212,1212,99
MLL-7V8K-1212,1212,18
MLL-7Y8B-1212,1212,99
MLL-1F6P-1301,1301,7
MLL-1P2P8V-1301,1301,99
MLL-1W6B-1301,1301,5
MLL-1Y2Y8B-1301,1301,4
MLL-2F5O-1301,1301,5
MLL-2F7R-1301,1301,2
MLL-2G7F-1301,1301,99
MLL-2K5O-1301,1301,7
MLL-2K6B-1301,1301,21
MLL-2K7B-1301,1301,1
MLL-2K8P-1301,1301,13
MLL-2O5R-1301,1301,2
MLL-2O6B-1301,1301,7
MLL-3O6G-1301,1301,11
MLL-3O8P-1301,1301,7
MLL-3P6W-1301,1301,5
MLL-3R6R-1301,1301,2
MLL-3R7V-1301,1301,29
MLL-3Y7Y-1301,1301,17
MLL-4B7R-1301,1301,11
MLL-4G5R-1301,1301,27
MLL-4G8P-1301,1301,25
MLL-4K5R-1301,1301,14
MLL-4K7B-1301,1301,26
MLL-4K7O-1301,1301,28
MLL-4K8Y-1301,1301,2
MLL-4O5Y-1301,1301,23
MLL-4O6O-1301,1301,2
MLL-4O6V-1301,1301,1
MLL-4O8W-1301,1301,99
MLL-4P7K-1301,1301,12
MLL-4R6R-1301,1301,17
MLL-4R6Y-1301,1301,25
MLL-4R7R-1301,1301,5
MLL-4R7V-1301,1301,1
MLL-4Y5O-1301,1301,1
MLL-4Y5R-1301,1301,99
MLL-5B6P-1301,1301,26
MLL-6G7G-1301,1301,99
MLL-6R7K-1301,1301,14
MLL-6Y8R-1301,1301,99
MLL-7P8F-1301,1301,99
MLL-1P3W-1302,1302,2
MLL-1R7V-1302,1302,29
MLL-1W2W4O-1302,1302,12
MLL-1W6P-1302,1302,29
MLL-1Y7V-1302,1302,20
MLL-2B6W-1302,1302,6
MLL-2F7P-1302,1302,25
MLL-2K5P-1302,1302,1
MLL-2O4F-1302,1302,11
MLL-2P7B-1302,1302,27
MLL-2W8G-1302,1302,23
MLL-2W8W-1302,1302,6
MLL-2Y8P-1302,1302,20
MLL-3B8O-1302,1302,1
MLL-3F6F-1302,1302,21
MLL-3G4W-1302,1302,3
MLL-3G5O-1302,1302,5
MLL-3O8B-1302,1302,17
MLL-3P6B-1302,1302,21
MLL-3P7P-1302,1302,8
MLL-3R5B-1302,1302,19
MLL-3R5O-1302,1302,28
MLL-3V5F-1302,1302,23
MLL-3Y8K-1302,1302,20
MLL-4F7B-1302,1302,3
MLL-4O5O-1302,1302,3
MLL-4P6O-1302,1302,23
MLL-5B6V-1302,1302,5
MLL-5P8W-1302,1302,99
MLL-5R7F-1302,1302,4
MLL-6W8K-1302,1302,99
MLL-7G8O-1302,1302,20
MLL-7O8Y-1302,1302,3
MLL-7Y8P-1302,1302,99
MLL-1V2F-1303,1303,1
MLL-1V7P-1303,1303,27
MLL-1V8F-1303,1303,27
MLL-1Y7P-1303,1303,12
MLL-2B8B-1303,1303,1
MLL-2B8P-1303,1303,23
MLL-2F6P-1303,1303,3
MLL-2R7Y-1303,1303,5
MLL-2V5B-1303,1303,2
MLL-2W5F-1303,1303,5
MLL-2W8P-1303,1303,22
MLL-3F5K-1303,1303,25
MLL-3F5R-1303,1303,29
MLL-3F7G-1303,1303,17
MLL-3G6F-1303,1303,5
MLL-3O6F-1303,1303,27
MLL-3P7B-1303,1303,24
MLL-3R6F-1303,1303,99
MLL-3R8R-1303,1303,99
MLL-3Y7O-1303,1303,5
MLL-4B6F-1303,1303,1
MLL-4F5N-1303,1303,99
MLL-4K5F-1303,1303,99
MLL-4P5K-1303,1303,1
MLL-4P6F-1303,1303,5
MLL-4R5Y-1303,1303,23
MLL-4R6O-1303,1303,2
MLL-4R8F-1303,1303,3
MLL-5F6P-1303,1303,99
MLL-5F7K-1303,1303,2
MLL-5G6F-1303,1303,25
MLL-5W7W-1303,1303,20
MLL-5W8V-1303,1303,99
MLL-5Y6Y-1303,1303,99
MLL-6B8R-1303,1303,24
MLL-6F8F-1303,1303,99
MLL-6G8V-1303,1303,21
MLL-6K7B-1303,1303,7
MLL-6K8G-1303,1303,13
MLL-6K8Y-1303,1303,21
MLL-6O7Y-1303,1303,14
MLL-6O8K-1303,1303,12
MLL-6O8R-1303,1303,12
MLL-6P7B-1303,1303,8
MLL-6P7P-1303,1303,2
MLL-6P8B-1303,1303,13
MLL-6P8G-1303,1303,23
MLL-6P8K-1303,1303,23
MLL-6W7W-1303,1303,23
XLL-2F5K-1303,1303,99
MLL-1F3O-1304,1304,12
MLL-1F5N-1304,1304,23
MLL-1F5W-1304,1304,12
MLL-1F8G-1304,1304,17
MLL-1F8Y-1304,1304,12
MLL-1K6F-1304,1304,29
MLL-1K6R-1304,1304,99
MLL-1O6B-1304,1304,12
MLL-1O8F-1304,1304,3
MLL-1O8P-1304,1304,25
MLL-1O8W-1304,1304,27
MLL-1R2W-1304,1304,99
MLL-1R3W-1304,1304,3
MLL-1R6G-1304,1304,26
MLL-1V5O-1304,1304,13
MLL-1V5R-1304,1304,7
MLL-1V6W-1304,1304,14
MLL-1V8K-1304,1304,99
MLL-1W3B-1304,1304,25
MLL-1W7G-1304,1304,27
MLL-1W7V-1304,1304,18
MLL-1W8F-1304,1304,28
MLL-1Y5F-1304,1304,11
MLL-2B6F-1304,1304,27
MLL-2F8W-1304,1304,21
MLL-2P6G-1304,1304,22
MLL-2V3F-1304,1304,2
MLL-2W3F-1304,1304,99
MLL-2W7F-1304,1304,2
MLL-2W7V-1304,1304,99
MLL-2W8F-1304,1304,12
MLL-2Y4F-1304,1304,3
MLL-2Y5F-1304,1304,99
MLL-2Y6V-1304,1304,27
MLL-3F4B-1304,1304,24
MLL-3F4R-1304,1304,17
MLL-3F5Y-1304,1304,11
MLL-3F8B-1304,1304,23
MLL-3F8K-1304,1304,23
MLL-3F8R-1304,1304,17
MLL-3G8V-1304,1304,99
MLL-3K5R-1304,1304,12
MLL-3K6K-1304,1304,27
MLL-3K6W-1304,1304,25
MLL-3K7F-1304,1304,3
MLL-3O6K-1304,1304,3
MLL-3P5R-1304,1304,29
MLL-3R4F-1304,1304,11
MLL-3R7R-1304,1304,22
MLL-3W7F-1304,1304,13
MLL-3W8F-1304,1304,23
MLL-3Y7F-1304,1304,17
MLL-4F5V-1304,1304,11
MLL-4F5W-1304,1304,3
MLL-4F7F-1304,1304,5
MLL-4K7F-1304,1304,14
MLL-4W5F-1304,1304,25
MLL-4Y7F-1304,1304,27
MLL-4Y8G-1304,1304,9
MLL-5B7P-1304,1304,27
MLL-5F8G-1304,1304,17
MLL-5F8K-1304,1304,19
MLL-5V6B-1304,1304,3
MLL-5V6K-1304,1304,3
MLL-5V8R-1304,1304,17
MLL-5Y7R-1304,1304,99
MLL-6F7Y-1304,1304,27
MLL-6R7B-1304,1304,99
MLL-6Y7G-1304,1304,23
MLL-6Y7P-1304,1304,24
MLL-7G8F-1304,1304,14
MLL-7K8F-1304,1304,99
MLL-7O8G-1304,1304,7
MLL-7P8P-1304,1304,18
MLL-1F2F-1305,1305,3
MLL-1F3F-1305,1305,12
MLL-1K7F-1305,1305,14
MLL-1V6V-1305,1305,12
MLL-1V8R-1305,1305,18
MLL-1W5F-1305,1305,17
MLL-2B5B-1305,1305,23
MLL-2B6P-1305,1305,99
MLL-2B7G-1305,1305,99
MLL-2B7O-1305,1305,19
MLL-2B7P-1305,1305,23
MLL-2K7O-1305,1305,7
MLL-2O5P-1305,1305,2
MLL-2O6P-1305,1305,3
MLL-2O6R-1305,1305,23
MLL-2O8P-1305,1305,99
MLL-2O8R-1305,1305,13
MLL-2O8Y-1305,1305,99
MLL-2P5B-1305,1305,21
MLL-2P5F-1305,1305,23
MLL-2P5G-1305,1305,17
MLL-2P6R-1305,1305,99
MLL-2P6Y-1305,1305,23
MLL-2P8O-1305,1305,5
MLL-2R5B-1305,1305,14
MLL-2R5Y-1305,1305,23
MLL-2V6K-1305,1305,11
MLL-2V8Y-1305,1305,25
MLL-2W5K-1305,1305,99
MLL-3K8Y-1305,1305,29
MLL-3O5V-1305,1305,5
MLL-3P6O-1305,1305,17
MLL-3P6P-1305,1305,99
MLL-3P8K-1305,1305,4
MLL-3R6V-1305,1305,1
MLL-3V6O-1305,1305,7
MLL-3V6P-1305,1305,17
MLL-3V8Y-1305,1305,99
MLL-3W6K-1305,1305,27
MLL-4F6N-1305,1305,23
MLL-4R5R-1305,1305,28
MLL-4V7Y-1305,1305,1
MLL-4V8G-1305,1305,5
MLL-4Y7K-1305,1305,5
MLL-5B8Y-1305,1305,19
MLL-5O7O-1305,1305,21
MLL-5R6R-1305,1305,5
MLL-5R6Y-1305,1305,17
MLL-5R7B-1305,1305,5
MLL-5R7K-1305,1305,11
MLL-5R7P-1305,1305,25
MLL-5R8P-1305,1305,5
MLL-5R8R-1305,1305,25
MLL-5V6P-1305,1305,12
MLL-5V7R-1305,1305,7
MLL-5V8K-1305,1305,2
MLL-5V8P-1305,1305,13
MLL-6F8Y-1305,1305,26
MLL-7K8P-1305,1305,99
MLL-7P8G-1305,1305,26
MLL-7P8Y-1305,1305,1
MLL-7Y8K-1305,1305,23
MLL-1F3Y-1306,1306,27
MLL-1F4Y-1306,1306,11
MLL-1K7W-1306,1306,31
MLL-1P8V-1306,1306,4
MLL-1Y5K-1306,1306,23
MLL-2B5G-1306,1306,1
MLL-2B5V-1306,1306,19
MLL-2B6B-1306,1306,7
MLL-2B6G-1306,1306,17
MLL-2B6R-1306,1306,99
MLL-2B7R-1306,1306,3
MLL-2F3V-1306,1306,25
MLL-2F4B-1306,1306,7
MLL-2F7V-1306,1306,3
MLL-2G5P-1306,1306,27
MLL-2K8W-1306,1306,20
MLL-2O6V-1306,1306,26
MLL-2P6K-1306,1306,3
MLL-2P6O-1306,1306,21
MLL-2P7K-1306,1306,21
MLL-2P8P-1306,1306,5
MLL-2R7P-1306,1306,23
MLL-2R8O-1306,1306,99
MLL-2R8Y-1306,1306,7
MLL-2V5G-1306,1306,23
MLL-2V8P-1306,1306,99
MLL-2W3W-1306,1306,23
MLL-2W7G-1306,1306,7
MLL-2W7P-1306,1306,23
MLL-2Y6P-1306,1306,8
MLL-2Y7P-1306,1306,1
MLL-3G6P-1306,1306,1
MLL-3K5G-1306,1306,20
MLL-3R8V-1306,1306,1
MLL-3V5O-1306,1306,25
MLL-4G8V-1306,1306,18
MLL-4V8R-1306,1306,18
MLL-4Y6B-1306,1306,1
MLL-4Y8Y-1306,1306,5
MLL-5B7K-1306,1306,20
MLL-5F7Y-1306,1306,5
MLL-5G6G-1306,1306,1
MLL-5G6Y-1306,1306,2
MLL-5K7Y-1306,1306,99
MLL-5O6G-1306,1306,99
MLL-5O8Y-1306,1306,11
MLL-5R6K-1306,1306,24
MLL-5V7K-1306,1306,17
MLL-5V7O-1306,1306,11
MLL-5V8B-1306,1306,17
MLL-5V8G-1306,1306,17
MLL-5V8V-1306,1306,5
MLL-6F8W-1306,1306,7
MLL-6V7G-1306,1306,11
MLL-7K8R-1306,1306,27
MLL-7P8K-1306,1306,7
MLL-7V8B-1306,1306,5
MLL-7V8R-1306,1306,23
MLL-1R6W-1307,1307,18
MLL-2F3K-1307,1307,1
MLL-2G5V-1307,1307,21
MLL-2G5W-1307,1307,5
MLL-2G6R-1307,1307,28
MLL-2K5V-1307,1307,28
MLL-2K8V-1307,1307,13
MLL-2P6V-1307,1307,23
MLL-2P8W-1307,1307,21
MLL-2V6O-1307,1307,3
MLL-2W3K-1307,1307,17
MLL-2W4B-1307,1307,4
MLL-2W7B-1307,1307,5
MLL-3O5Y-1307,1307,12
MLL-3O7O-1307,1307,20
MLL-3P5P-1307,1307,11
MLL-3P7K-1307,1307,99
MLL-3P7R-1307,1307,23
MLL-3R5K-1307,1307,24
MLL-3R5P-1307,1307,28
MLL-3R8R-1307,1307,99
MLL-3V8O-1307,1307,7
MLL-3W5F-1307,1307,4
MLL-3W7P-1307,1307,8
MLL-3Y6G-1307,1307,31
MLL-3Y6Y-1307,1307,12
MLL-3Y8O-1307,1307,25
MLL-4B5R-1307,1307,8
MLL-4B6P-1307,1307,14
MLL-4F6B-1307,1307,3
MLL-4G5B-1307,1307,5
MLL-4G5V-1307,1307,27
MLL-4G6V-1307,1307,99
MLL-4G7K-1307,1307,17
MLL-4K6R-1307,1307,21
MLL-4K7K-1307,1307,23
MLL-4O5P-1307,1307,3
MLL-4P5P-1307,1307,5
MLL-4P6P-1307,1307,27
MLL-4P6R-1307,1307,17
MLL-4P8P-1307,1307,18
MLL-4P8R-1307,1307,5
MLL-4R6P-1307,1307,14
MLL-4R7O-1307,1307,1
MLL-4V8O-1307,1307,27
MLL-4W5P-1307,1307,23
MLL-4W7V-1307,1307,17
MLL-4Y8K-1307,1307,28
MLL-5K7K-1307,1307,6
MLL-5P7W-1307,1307,23
MLL-5R7R-1307,1307,5
MLL-5W7F-1307,1307,27
MLL-5W7K-1307,1307,21
MLL-5W8B-1307,1307,17
MLL-5W8O-1307,1307,23
MLL-6B8O-1307,1307,13
MLL-6K7P-1307,1307,23
MLL-6K8R-1307,1307,13
MLL-6V7V-1307,1307,99
MLL-6Y7B-1307,1307,14
MLL-7F8W-1307,1307,20
MLL-7F8Y-1307,1307,2
MLL-7R8V-1307,1307,27
MLL-7V8V-1307,1307,1
MLL-1F6K-1308,1308,1
MLL-1F7V-1308,1308,3
MLL-1P3P8F-1308,1308,7
MLL-1W4P-1308,1308,29
MLL-1W4V-1308,1308,99
MLL-2B8K-1308,1308,11
MLL-2F3Y-1308,1308,99
MLL-2G8P-1308,1308,21
MLL-2K7G-1308,1308,99
MLL-2W7W-1308,1308,23
MLL-2W7W8W-1308,1308,17
MLL-3F7Y-1308,1308,25
MLL-3F8W-1308,1308,99
MLL-3O4B8B-1308,1308,17
MLL-3O7B-1308,1308,19
MLL-3P4W-1308,1308,11
MLL-3R5G-1308,1308,14
MLL-3R6Y-1308,1308,99
MLL-3R8B-1308,1308,99
MLL-3V6K-1308,1308,31
MLL-3W6W-1308,1308,23
MLL-3W8W-1308,1308,23
MLL-3Y5K-1308,1308,99
MLL-3Y5V-1308,1308,25
MLL-3Y6B-1308,1308,7
MLL-3Y6R-1308,1308,1
MLL-3Y7P-1308,1308,17
MLL-3Y8R-1308,1308,14
MLL-4B5F-1308,1308,23
MLL-4B6O-1308,1308,21
MLL-4B8P-1308,1308,3
MLL-4F5B-1308,1308,25
MLL-4F5R-1308,1308,19
MLL-4F8G-1308,1308,99
MLL-4F8K-1308,1308,28
MLL-4F8Y-1308,1308,24
MLL-4K6F-1308,1308,21
MLL-4K8F-1308,1308,3
MLL-4O6Y-1308,1308,29
MLL-4O7R-1308,1308,3
MLL-4V8P-1308,1308,99
MLL-4W5G-1308,1308,21
MLL-4W6F-1308,1308,21
MLL-4W7W-1308,1308,21
MLL-4Y5F-1308,1308,19
MLL-4Y5P-1308,1308,99
MLL-4Y6F-1308,1308,3
MLL-4Y6K-1308,1308,17
MLL-4Y6V-1308,1308,99
MLL-4Y7O-1308,1308,25
MLL-4Y7V-1308,1308,3
MLL-5B8O-1308,1308,13
MLL-5B8P-1308,1308,5
MLL-5F6Y-1308,1308,99
MLL-5F7O-1308,1308,17
MLL-5F7R-1308,1308,99
MLL-5F8W-1308,1308,23
MLL-5G7G-1308,1308,7
MLL-5K6P-1308,1308,99
MLL-5N8F-1308,1308,99
MLL-5O7F-1308,1308,99
MLL-5O7V-1308,1308,25
MLL-5O8F-1308,1308,29
MLL-5O8G-1308,1308,1
MLL-5P7V-1308,1308,2
MLL-5P8G-1308,1308,7
MLL-5R8B-1308,1308,2
MLL-5R8W-1308,1308,20
MLL-5Y7F-1308,1308,23
MLL-6F8V-1308,1308,99
MLL-6K7K-1308,1308,2
MLL-6V7Y-1308,1308,17
MLL-6Y8B-1308,1308,28
MLL-6Y8Y-1308,1308,29
MLL-7B8O-1308,1308,25
MLL-7O8B-1308,1308,99
MLL-7O8P-1308,1308,29
MLL-7O8V-1308,1308,17
MLL-7V8P-1308,1308,20
MLL-7W8F-1308,1308,23
MLL-7Y8F-1308,1308,12
MLL-7Y8G-1308,1308,3
MLL-1B2F-1309,1309,17
MLL-1F5G-1309,1309,21
MLL-1O3W-1309,1309,21
MLL-1V3W-1309,1309,7
MLL-1V7W-1309,1309,4
MLL-1W6F-1309,1309,23
MLL-2F5B-1309,1309,14
MLL-2G6W-1309,1309,99
MLL-2P8F-1309,1309,99
MLL-2R5W-1309,1309,23
MLL-2V5W-1309,1309,13
MLL-2W4K-1309,1309,1
MLL-2W5G-1309,1309,22
MLL-2W5O-1309,1309,25
MLL-2W8R-1309,1309,23
MLL-3B7F-1309,1309,1
MLL-3K5W-1309,1309,3
MLL-3K8O-1309,1309,3
MLL-3O6O-1309,1309,8
MLL-3O7R-1309,1309,2
MLL-3O7V-1309,1309,21
MLL-3O8K-1309,1309,11
MLL-3P5K-1309,1309,2
MLL-3P6K-1309,1309,5
MLL-3P6V-1309,1309,9
MLL-3P7V-1309,1309,2
MLL-3P8F-1309,1309,20
MLL-3P8G-1309,1309,21
MLL-3R5Y-1309,1309,11
MLL-3R6P-1309,1309,19
MLL-3R7K-1309,1309,21
MLL-3R7O-1309,1309,17
MLL-3R8G-1309,1309,99
MLL-3R8K-1309,1309,29
MLL-3V5V-1309,1309,23
MLL-3V5Y-1309,1309,5
MLL-3V6G-1309,1309,2
MLL-3W4O-1309,1309,5
MLL-4O8F-1309,1309,27
MLL-4Y5K-1309,1309,3
MLL-4Y8O-1309,1309,23
MLL-5B7G-1309,1309,2
MLL-5B7R-1309,1309,21
MLL-5B8V-1309,1309,18
MLL-5F6R-1309,1309,21
MLL-5G6V-1309,1309,13
MLL-5G7K-1309,1309,18
MLL-5G7O-1309,1309,23
MLL-5O8O-1309,1309,17
MLL-5O8R-1309,1309,23
MLL-5P7G-1309,1309,2
MLL-5R7V-1309,1309,13
MLL-5V7V-1309,1309,11
MLL-5V8Y-1309,1309,11
MLL-5W6O-1309,1309,9
MLL-6F7O-1309,1309,17
MLL-6G8W-1309,1309,21
MLL-6K7F-1309,1309,28
MLL-6O7W-1309,1309,7
MLL-6V8V-1309,1309,20
MLL-6W7G-1309,1309,14
MLL-6Y7Y-1309,1309,18
MLL-7B8V-1309,1309,29
MLL-7G8G-1309,1309,14
MLL-7G8K-1309,1309,27
MLL-7P8O-1309,1309,21
MLL-7V8Y-1309,1309,99
MLL-1G4W-1310,1310,5
MLL-1K6W-1310,1310,13
MLL-1K8W-1310,1310,99
MLL-1N7F-1310,1310,1
MLL-2F5N-1310,1310,13
MLL-2G6P-1310,1310,99
MLL-2P3W-1310,1310,13
MLL-2P7W-1310,1310,14
MLL-2W4R-1310,1310,29
MLL-2Y6B-1310,1310,5
MLL-2Y6G-1310,1310,23
MLL-3B5Y-1310,1310,7
MLL-3B6O-1310,1310,99
MLL-3B7O-1310,1310,5
MLL-3F6B-1310,1310,29
MLL-3F7P-1310,1310,21
MLL-3G6B-1310,1310,9
MLL-3G6G-1310,1310,21
MLL-3O5G-1310,1310,28
MLL-3O8G-1310,1310,25
MLL-3O8R-1310,1310,25
MLL-3R6B-1310,1310,7
MLL-3R7B-1310,1310,99
MLL-3R7W-1310,1310,6
MLL-3R7Y-1310,1310,12
MLL-3Y5P-1310,1310,21
MLL-3Y7R-1310,1310,14
MLL-3Y7V-1310,1310,99
MLL-3Y8V-1310,1310,99
MLL-4B5G-1310,1310,11
MLL-4B5P-1310,1310,2
MLL-4B7G-1310,1310,8
MLL-4B7O-1310,1310,11
MLL-4B7V-1310,1310,11
MLL-4B8G-1310,1310,27
MLL-4B8V-1310,1310,27
MLL-4G6B-1310,1310,21
MLL-4G6R-1310,1310,14
MLL-4G8F-1310,1310,99
MLL-4G8O-1310,1310,5
MLL-4K8K-1310,1310,17
MLL-4N8F-1310,1310,29
MLL-4O7B-1310,1310,28
MLL-4O8B-1310,1310,5
MLL-4P5V-1310,1310,2
MLL-4P7Y-1310,1310,8
MLL-4R6G-1310,1310,23
MLL-4V6F-1310,1310,99
MLL-4V8F-1310,1310,1
MLL-4W7O-1310,1310,24
MLL-5B8B-1310,1310,21
MLL-5B8R-1310,1310,5
MLL-5F7P-1310,1310,14
MLL-5O6K-1310,1310,5
MLL-5P6P-1310,1310,11
MLL-5R6B-1310,1310,99
MLL-5R6K-1310,1310,14
MLL-5R6V-1310,1310,25
MLL-5R8O-1310,1310,3
MLL-5V7Y-1310,1310,23
MLL-5W6V-1310,1310,17
MLL-5W8G-1310,1310,29
MLL-6B7R-1310,1310,17
MLL-6G7V-1310,1310,17
MLL-6G8O-1310,1310,99
MLL-6G8P-1310,1310,17
MLL-6Y7O-1310,1310,5
MLL-7B8F-1310,1310,99
MLL-7P8B-1310,1310,21
MLL-7V8F-1310,1310,6
MLL-7V8G-1310,1310,1
MLL-7V8O-1310,1310,26
MLL-7W8V-1310,1310,1
MLL-1B7F-1311,1311,11
MLL-1F3B-1311,1311,23
MLL-1F4N-1311,1311,99
MLL-1F6O-1311,1311,21
MLL-1G6F-1311,1311,17
MLL-1O7F-1311,1311,26
MLL-1R2F-1311,1311,21
MLL-1W4F-1311,1311,27
MLL-2F4F-1311,1311,11
MLL-2F4R-1311,1311,21
MLL-2F6R-1311,1311,8
MLL-2G6V-1311,1311,17
MLL-2G6Y-1311,1311,17
MLL-2G7W-1311,1311,17
MLL-2O8F-1311,1311,14
MLL-2R5F-1311,1311,14
MLL-2R7O-1311,1311,21
MLL-2R7W-1311,1311,2
MLL-2W3P-1311,1311,21
MLL-3F7K-1311,1311,23
MLL-3F7N-1311,1311,27
MLL-3K5V-1311,1311,17
MLL-3O8F-1311,1311,28
MLL-3W5W-1311,1311,21
MLL-3Y5G-1311,1311,7
MLL-3Y7B-1311,1311,18
MLL-4B6Y-1311,1311,25
MLL-4B8K-1311,1311,99
MLL-4F5F-1311,1311,6
MLL-4F5G-1311,1311,17
MLL-4F5K-1311,1311,99
MLL-4F6B-1311,1311,3
MLL-4F6F-1311,1311,3
MLL-4F6K-1311,1311,99
MLL-4F6P-1311,1311,18
MLL-4G7P-1311,1311,11
MLL-4K8G-1311,1311,23
MLL-4N5F-1311,1311,99
MLL-4O5F-1311,1311,27
MLL-4O6P-1311,1311,28
MLL-4O8O-1311,1311,27
MLL-4P5O-1311,1311,1
MLL-4P6G-1311,1311,23
MLL-4P6Y-1311,1311,13
MLL-4P8G-1311,1311,21
MLL-4P8O-1311,1311,18
MLL-4P8V-1311,1311,1
MLL-4R5V-1311,1311,25
MLL-4R6V-1311,1311,4
MLL-4W5O-1311,1311,11
MLL-4Y6R-1311,1311,23
MLL-4Y7G-1311,1311,17
MLL-5B7O-1311,1311,27
MLL-5F6O-1311,1311,21
MLL-5F7N-1311,1311,17
MLL-5F8V-1311,1311,99
MLL-5G6B-1311,1311,7
MLL-5G6O-1311,1311,21
MLL-5K6K-1311,1311,13
MLL-5P8O-1311,1311,21
MLL-5R7G-1311,1311,23
MLL-5V8O-1311,1311,23
MLL-5W6B-1311,1311,99
MLL-5W7V-1311,1311,11
MLL-5W8P-1311,1311,27
MLL-6F7K-1311,1311,25
MLL-6K8K-1311,1311,21
MLL-6R8W-1311,1311,8
MLL-6V7R-1311,1311,21
MLL-6Y7R-1311,1311,25
MLL-7G8W-1311,1311,3
MLL-7O8O-1311,1311,6
MLL-7R8W-1311,1311,23
MLL-1B4W-1312,1312,24
MLL-1B8F-1312,1312,28
MLL-1F2O-1312,1312,18
MLL-1F4B-1312,1312,17
MLL-1F5R-1312,1312,24
MLL-1F6G-1312,1312,14
MLL-1F7N-1312,1312,21
MLL-1G8W-1312,1312,23
MLL-1R4F-1312,1312,18
MLL-1W3O-1312,1312,99
MLL-1W4O-1312,1312,8
MLL-2F5Y-1312,1312,3
MLL-2K6W-1312,1312,29
MLL-2N6F-1312,1312,7
MLL-2P5Y-1312,1312,21
MLL-2R7B-1312,1312,17
MLL-3Y5O-1312,1312,99
MLL-4K8B-1312,1312,23
MLL-4Y6O-1312,1312,3
MLL-4Y7P-1312,1312,99
MLL-4Y8B-1312,1312,23
MLL-5F6G-1312,1312,28
MLL-5G7Y-1312,1312,27
MLL-5O6W-1312,1312,11
MLL-5P6O-1312,1312,28
MLL-5R7W-1312,1312,17
MLL-5V6R-1312,1312,28
MLL-6B8W-1312,1312,17
MLL-6F8N-1312,1312,1
MLL-6N8F-1312,1312,14
MLL-6O7P-1312,1312,99
MLL-6R8Y-1312,1312,99
MLL-6W8B-1312,1312,14
MLL-6W8G-1312,1312,21
MLL-7F8F-1312,1312,21
MLL-7F8O-1312,1312,19
MLL-7R8F-1312,1312,99
MLL-7W8B-1312,1312,4
MLL-1F4F-1401,1401,5
MLL-1F4G-1401,1401,12
MLL-1F6B-1401,1401,14
MLL-1G5F-1401,1401,3
MLL-1N6F-1401,1401,26
MLL-1O5F-1401,1401,23
MLL-1O5W-1401,1401,5
MLL-1P2F-1401,1401,3
MLL-1P5F-1401,1401,99
MLL-1R5W-1401,1401,2
MLL-1R8F-1401,1401,11
MLL-2B7F-1401,1401,99
MLL-2F7F-1401,1401,18
MLL-2F7W-1401,1401,26
MLL-3F7W-1401,1401,26
MLL-3W6F-1401,1401,18
MLL-3W8B-1401,1401,29
MLL-4F6O-1401,1401,25
MLL-4Y5Y-1401,1401,28
MLL-4Y8F-1401,1401,5
MLL-5O8P-1401,1401,99
MLL-5P6W-1401,1401,3
MLL-5W6K-1401,1401,29
MLL-5W7R-1401,1401,24
MLL-6F8B-1401,1401,3
MLL-6F8O-1401,1401,99
MLL-6N7F-1401,1401,20
MLL-6V8F-1401,1401,2
MLL-6V8W-1401,1401,31
MLL-6W7B-1401,1401,13
MLL-6W8O-1401,1401,99
MLL-6W8P-1401,1401,29
MLL-6Y8F-1401,1401,29
MLL-6Y8P-1401,1401,14
MLL-7B8K-1401,1401,23
MLL-7B8P-1401,1401,21
MLL-7K8K-1401,1401,7
MLL-7O8F-1401,1401,26
MLL-7P8W-1401,1401,25
MLL-1B3F-1402,1402,18
MLL-1B5F-1402,1402,11
MLL-1F2R-1402,1402,3
MLL-1F3N-1402,1402,7
MLL-1F3R-1402,1402,26
MLL-1F4R-1402,1402,11
MLL-1F6Y-1402,1402,24
MLL-1G2F-1402,1402,23
MLL-1K5F-1402,1402,3
MLL-1P4W-1402,1402,28
MLL-1V4W-1402,1402,99
MLL-1V5F-1402,1402,18
MLL-1V6F-1402,1402,2
MLL-1W3R-1402,1402,3
MLL-1W4G-1402,1402,25
MLL-1W8G-1402,1402,28
MLL-1Y2F-1402,1402,99
MLL-2B5F-1402,1402,11
MLL-2F3B-1402,1402,21
MLL-2F3O-1402,1402,3
MLL-2F4P-1402,1402,25
MLL-2F5F-1402,1402,3
MLL-2F5W-1402,1402,17
MLL-2F6W-1402,1402,5
MLL-2F8N-1402,1402,31
MLL-2K4F-1402,1402,99
